prompt_idx,pos,input_token,wall_ms,embed_gpu_ms,attention_gpu_ms,router_gpu_ms,experts_gpu_ms,final_gpu_ms,h2d_bytes,d2h_bytes,d2d_bytes,vram_used_bytes
5,80,11994,166.119300,0.026300,20.030300,3.367100,140.923599,1.730700,0,3076,196608,5908201472
5,81,284,204.749400,0.029400,20.057501,3.855200,179.035004,1.723500,0,3076,196608,5908201472
5,82,4167,160.194300,0.041900,20.205400,3.771100,134.392303,1.738000,0,3076,196608,5908201472
5,83,262,138.498100,0.045800,19.999001,3.347900,113.336098,1.722500,0,3076,196608,5908201472
5,84,7177,185.730600,0.052900,20.159100,3.564100,160.231995,1.677200,0,3076,196608,5908201472
5,85,284,149.677600,0.042300,20.092899,3.513700,124.321701,1.667100,0,3076,196608,5908201472
5,86,508,140.399200,0.033900,19.924801,3.092400,115.646103,1.661900,0,3076,196608,5908201472
5,87,2468,166.311900,0.028800,20.131001,3.325600,141.114395,1.670000,0,3076,196608,5908201472
5,88,921,158.786100,0.027000,20.137199,3.523600,133.387299,1.671600,0,3076,196608,5908201472
5,89,262,160.819000,0.029400,20.492100,4.195500,134.356201,1.695700,0,3076,196608,5908201472
5,90,1393,159.877600,0.059100,20.642099,4.308400,133.095901,1.708800,0,3076,196608,5908201472
5,91,7177,172.753400,0.034100,20.552299,3.732400,146.720993,1.672400,0,3076,196608,5908201472
5,92,510,187.883400,0.047600,20.380199,3.500600,162.197601,1.716300,0,3076,196608,5908201472
5,93,286,173.465100,0.027700,20.716801,3.438700,147.525894,1.714300,0,3076,196608,5908201472
5,94,2436,163.241400,0.031700,20.591700,3.393300,137.486206,1.702200,0,3076,196608,5908201472
5,95,284,191.734900,0.025000,20.198000,3.353100,166.418793,1.700600,0,3076,196608,5908201472
5,96,7177,179.540200,0.036200,20.474100,3.660700,153.623703,1.702200,0,3076,196608,5908201472
5,97,8288,130.510400,0.033800,20.021099,3.399300,105.350502,1.663400,0,3076,196608,5908201472
5,98,7,208.422700,0.040600,20.212900,3.357700,183.051102,1.711800,0,3076,196608,5908201472
5,99,15,197.716900,0.034800,20.183901,3.309600,172.409698,1.732700,0,3076,196608,5908201472
5,100,340,192.775400,0.028800,20.375200,3.494900,167.110397,1.720800,0,3076,196608,5908201472
5,101,286,223.403400,0.034900,20.234100,3.474200,197.944397,1.673700,0,3076,196608,5908201472
5,102,421,130.864000,0.028200,20.114599,3.456700,105.524002,1.703600,0,3076,196608,5908201472
5,103,2436,168.693800,0.027300,20.438601,3.662800,142.865799,1.660300,0,3076,196608,5908201472
5,104,537,175.425600,0.027700,20.232201,3.169200,150.255600,1.696900,0,3076,196608,5908201472
5,105,304,188.251600,0.028500,20.314199,3.517300,162.639999,1.710000,0,3076,196608,5908201472
5,106,11994,148.898300,0.044100,20.318899,3.272800,123.547096,1.661000,0,3076,196608,5908201472
5,107,510,173.541100,0.030800,20.787901,4.190500,146.813507,1.678500,0,3076,196608,5908201472
5,108,310,198.544600,0.032500,20.755699,3.726600,172.280304,1.708600,0,3076,196608,5908201472
5,109,11994,173.118500,0.032700,20.519300,3.472800,147.253006,1.791500,0,3076,196608,5908201472
5,110,2057,161.025900,0.053400,20.492701,3.905400,134.817398,1.714300,0,3076,196608,5908201472
5,111,6958,196.044300,0.029700,20.426901,3.361700,170.493301,1.692500,0,3076,196608,5908201472
5,112,340,251.001700,0.024800,20.612600,3.650500,224.974899,1.690800,0,3076,196608,5908201472
5,113,310,243.739000,0.060900,20.792500,3.783100,217.242493,1.799600,0,3076,196608,5908201472
5,114,7177,199.841100,0.083500,20.676399,4.474100,172.843796,1.674700,0,3076,196608,5908201472
5,115,15831,155.047200,0.064300,20.573601,3.913700,128.758606,1.682800,0,3076,196608,5908201472
5,116,24312,155.682900,0.095000,20.795200,3.961500,129.128204,1.657400,0,3076,196608,5908201472
5,117,29897,142.849700,0.036500,20.144199,3.625800,117.308899,1.689500,0,3076,196608,5908201472
5,118,2546,253.321000,0.029800,20.402599,4.025400,227.118103,1.696600,0,3076,196608,5908201472
5,119,262,266.525200,0.046200,20.726900,4.274000,239.716507,1.694000,0,3076,196608,5908201472
5,120,470,231.070800,0.035800,20.647800,4.189100,204.421204,1.719400,0,3076,196608,5908201472
5,121,11994,234.705500,0.045500,20.937799,4.332400,207.674103,1.656600,0,3076,196608,5908201472
5,122,198,255.805200,0.072000,20.815300,4.453600,228.745697,1.659100,0,3076,196608,5908201472
5,123,13874,153.658500,0.050300,20.779100,3.834300,127.285004,1.663600,0,3076,196608,5908201472
5,124,19324,186.170500,0.029800,20.608500,4.237500,159.615204,1.637800,0,3076,196608,5908201472
5,125,73594,148.569900,0.029400,20.585300,3.539100,122.683601,1.691200,0,3076,196608,5908201472
5,126,12669,175.943000,0.048400,20.728399,3.409600,150.063705,1.646400,0,3076,196608,5908201472
5,127,198,171.805400,0.050900,20.283400,3.677900,146.093399,1.653400,0,3076,196608,5908201472
5,128,750,118.158700,0.041600,20.105900,3.380100,92.909103,1.670100,0,3076,196608,5908201472
5,129,66564,206.437500,0.079900,20.539499,3.653100,180.425003,1.681900,0,3076,196608,5908201472
5,130,24312,165.816200,0.057000,20.144699,3.526200,140.387695,1.660100,0,3076,196608,5908201472
5,131,11,190.281900,0.034600,20.210699,3.630700,164.624496,1.737100,0,3076,196608,5908201472
5,132,1191,196.730400,0.047500,20.257000,3.604700,171.136398,1.636600,0,3076,196608,5908201472
5,133,982,212.950500,0.030700,20.407200,4.078000,186.707001,1.676600,0,3076,196608,5908201472
5,134,262,148.562800,0.041100,20.642500,3.718900,122.450897,1.667500,0,3076,196608,5908201472
5,135,11994,189.066000,0.029600,20.407301,3.660800,163.274200,1.646900,0,3076,196608,5908201472
5,136,284,202.731400,0.068800,20.746000,3.619000,176.573807,1.670600,0,3076,196608,5908201472
5,137,4167,176.736900,0.038300,20.296600,3.333200,151.353104,1.671100,0,3076,196608,5908201472
5,138,262,160.048000,0.049000,20.340000,3.613700,134.367905,1.636400,0,3076,196608,5908201472
5,139,7177,181.473200,0.032100,20.592600,3.669100,155.473801,1.662400,0,3076,196608,5908201472
5,140,284,189.071400,0.040000,20.571400,3.643200,162.995407,1.750000,0,3076,196608,5908201472
5,141,508,168.794100,0.080200,20.249201,3.205300,143.548004,1.666600,0,3076,196608,5908201472
5,142,2468,191.544300,0.030900,20.813200,4.736100,164.219894,1.688300,0,3076,196608,5908201472
5,143,921,215.274600,0.083000,20.648701,3.534500,189.282196,1.677000,0,3076,196608,5908201472
5,144,262,183.028200,0.032500,20.420300,3.442700,157.461197,1.629900,0,3076,196608,5908201472
5,145,1393,159.123400,0.026000,20.216499,3.704900,133.468796,1.665300,0,3076,196608,5908201472
5,146,7177,180.326300,0.046100,20.561199,3.663200,154.356003,1.648400,0,3076,196608,5908201472
5,147,510,200.756900,0.049300,20.474701,3.453600,174.999298,1.727800,0,3076,196608,5908201472
5,148,286,223.106600,0.060500,20.580700,3.877300,196.840897,1.701400,0,3076,196608,5908201472
5,149,2436,186.776700,0.030500,20.843000,3.880700,160.333893,1.644700,0,3076,196608,5908201472
5,150,284,231.257900,0.043600,20.713200,3.717600,205.104507,1.632500,0,3076,196608,5908201472
5,151,7177,220.121300,0.035300,20.571899,3.575700,194.228500,1.663300,0,3076,196608,5908201472
5,152,8288,135.906000,0.030500,20.570999,3.504600,110.060402,1.697100,0,3076,196608,5908201472
5,153,7,203.871600,0.038900,20.847401,3.891200,177.372498,1.675400,0,3076,196608,5908201472
5,154,15,215.506100,0.029100,20.588600,3.568400,189.638596,1.640700,0,3076,196608,5908201472
5,155,340,227.484600,0.031300,21.018999,3.582100,201.115097,1.694700,0,3076,196608,5908201472
5,156,286,236.718300,0.044800,21.301600,4.028600,209.627304,1.672400,0,3076,196608,5908201472
5,157,421,134.422900,0.027700,20.888599,3.420100,108.363503,1.679300,0,3076,196608,5908201472
5,158,2436,200.215400,0.097800,21.009800,3.950500,173.461700,1.649000,0,3076,196608,5908201472
5,159,537,243.319500,0.033500,20.626900,3.547200,217.427902,1.635600,0,3076,196608,5908201472
5,160,304,230.655100,0.025800,21.179899,4.330300,203.343796,1.715600,0,3076,196608,5908201472
5,161,11994,198.979700,0.102600,20.589899,3.900300,172.674805,1.660500,0,3076,196608,5908201472
5,162,510,272.154300,0.044500,20.936100,3.658600,245.780701,1.691300,0,3076,196608,5908201472
5,163,310,222.922000,0.039700,20.440100,3.370600,197.341705,1.686200,0,3076,196608,5908201472
5,164,11994,227.437500,0.033700,20.815100,3.875200,201.019196,1.647600,0,3076,196608,5908201472
5,165,2057,208.929100,0.046200,21.101200,4.202100,181.826599,1.704700,0,3076,196608,5908201472
5,166,6958,249.176400,0.094400,20.915600,4.081400,222.350906,1.682100,0,3076,196608,5908201472
5,167,340,257.057300,0.065400,21.252899,4.081300,229.948593,1.658400,0,3076,196608,5908201472
5,168,310,235.195100,0.029900,21.013399,3.826200,208.596497,1.671100,0,3076,196608,5908201472
5,169,7177,174.548700,0.085500,20.869801,3.892400,148.018402,1.634900,0,3076,196608,5908201472
5,170,15831,134.423900,0.034500,20.770599,3.351100,108.553398,1.668300,0,3076,196608,5908201472
5,171,24312,160.516100,0.051000,21.001301,3.616100,134.111298,1.691400,0,3076,196608,5908201472
5,172,29897,221.481000,0.026800,21.009100,3.550700,195.162796,1.691600,0,3076,196608,5908201472
5,173,2546,251.081000,0.029200,21.211300,4.000300,224.120804,1.678600,0,3076,196608,5908201472
5,174,262,257.371000,0.031300,20.988199,3.856100,230.785797,1.659900,0,3076,196608,5908201472
5,175,470,221.710300,0.044900,21.051001,3.986000,194.943298,1.637100,0,3076,196608,5908201472
5,176,11994,187.549400,0.066000,21.104099,3.809100,160.845505,1.672100,0,3076,196608,5908201472
5,177,198,200.147500,0.081200,21.356899,4.258500,172.716293,1.679000,0,3076,196608,5908201472
5,178,73594,212.101800,0.046800,21.124399,3.817200,185.391495,1.668700,0,3076,196608,5908201472
5,179,54275,171.442500,0.070000,21.282600,4.368000,143.969193,1.676100,0,3076,196608,5908201472
5,180,12669,135.246700,0.039000,20.933701,3.658600,108.889099,1.683100,0,3076,196608,5908201472
5,181,198,148.679400,0.035100,20.920099,3.896500,122.115303,1.664500,0,3076,196608,5908201472
5,182,750,163.096400,0.051200,21.467400,4.287300,135.609497,1.633800,0,3076,196608,5908201472
5,183,66564,177.029600,0.035300,21.184900,3.833500,150.262604,1.664300,0,3076,196608,5908201472
5,184,24312,157.978600,0.096100,21.403799,4.058900,130.708496,1.656200,0,3076,196608,5908201472
5,185,11,217.126100,0.059400,21.313801,3.939200,190.082794,1.678800,0,3076,196608,5908201472
5,186,1191,173.110600,0.042900,21.151100,3.662100,146.550400,1.657400,0,3076,196608,5908201472
5,187,982,204.459800,0.052600,21.254900,3.836200,177.611496,1.659600,0,3076,196608,5908201472
5,188,262,152.384300,0.036400,21.497101,3.716200,125.419701,1.669300,0,3076,196608,5908201472
5,189,11994,191.589100,0.037600,21.436001,3.640000,164.785706,1.645100,0,3076,196608,5908201472
5,190,284,227.925000,0.032600,21.776400,4.271700,200.139099,1.655200,0,3076,196608,5908201472
5,191,4167,188.226200,0.046300,20.935301,3.850500,161.662598,1.684000,0,3076,196608,5908201472
5,192,262,183.678900,0.029100,21.433300,3.700700,156.783600,1.688300,0,3076,196608,5908201472
5,193,7177,181.931600,0.043500,21.520800,3.530500,155.129700,1.658500,0,3076,196608,5908201472
5,194,284,185.163500,0.036400,21.066000,3.729100,158.635803,1.646200,0,3076,196608,5908201472
5,195,508,181.122500,0.031000,20.955400,3.817100,154.611496,1.662500,0,3076,196608,5908201472
5,196,2468,230.213800,0.040400,21.115200,3.777500,203.442200,1.784200,0,3076,196608,5908201472
5,197,921,232.157800,0.080400,21.016300,3.857400,205.497406,1.660400,0,3076,196608,5908201472
5,198,262,230.008900,0.025900,20.978500,3.411500,203.893494,1.660300,0,3076,196608,5908201472
5,199,1393,151.439900,0.030700,21.121901,3.500900,125.095703,1.645900,0,3076,196608,5908201472
5,200,7177,168.846900,0.054100,20.988501,3.355800,142.753601,1.651800,0,3076,196608,5908201472
5,201,510,228.580400,0.035400,21.073601,3.388700,202.369507,1.665900,0,3076,196608,5908201472
5,202,286,217.372900,0.068900,21.059099,3.383400,191.114395,1.689700,0,3076,196608,5908201472
5,203,2436,196.594400,0.040100,21.111601,3.280400,170.436707,1.686300,0,3076,196608,5908201472
5,204,284,245.177400,0.026900,21.076000,3.405100,218.963303,1.663900,0,3076,196608,5908201472
5,205,7177,220.672600,0.027000,21.189301,3.240300,194.526199,1.645300,0,3076,196608,5908201472
5,206,8288,168.776200,0.030100,21.054300,3.761900,142.233994,1.652900,0,3076,196608,5908201472
5,207,7,228.528100,0.038900,21.226500,3.527000,202.055801,1.636700,0,3076,196608,5908201472
5,208,15,234.014300,0.031800,21.260000,3.684200,207.334396,1.661400,0,3076,196608,5908201472
5,209,340,236.149700,0.026600,20.998699,3.528700,209.868301,1.685200,0,3076,196608,5908201472
5,210,286,229.010400,0.027900,21.499399,3.371200,202.425400,1.643200,0,3076,196608,5908201472
5,211,421,307.988800,0.030000,21.243700,3.506000,281.510498,1.654900,0,3076,196608,5908201472
5,212,2436,218.799100,0.032100,21.443501,3.866900,191.746307,1.666800,0,3076,196608,5908201472
5,213,537,203.403200,0.064500,21.552900,3.787500,176.299698,1.652700,0,3076,196608,5908201472
5,214,304,211.107500,0.035300,21.156300,3.402100,184.753296,1.687300,0,3076,196608,5908201472
5,215,11994,168.957100,0.044000,21.329500,3.216300,142.620697,1.705100,0,3076,196608,5908201472
5,216,510,233.147700,0.025800,21.540501,3.490700,206.317398,1.717100,0,3076,196608,5908201472
5,217,310,237.618000,0.062700,21.450800,3.445600,210.950394,1.656600,0,3076,196608,5908201472
5,218,11994,229.944900,0.049600,21.481400,3.627400,203.097794,1.644400,0,3076,196608,5908201472
5,219,2057,231.948100,0.034000,21.540600,3.441800,205.225403,1.658500,0,3076,196608,5908201472
5,220,6958,232.635900,0.055300,21.447201,3.462300,205.961304,1.663700,0,3076,196608,5908201472
5,221,340,251.604600,0.032200,21.765600,3.795600,224.275101,1.692200,0,3076,196608,5908201472
5,222,310,230.961200,0.043300,21.839199,3.574800,203.725204,1.706700,0,3076,196608,5908201472
5,223,7177,211.722400,0.049400,21.099899,3.241300,185.658493,1.631700,0,3076,196608,5908201472
5,224,15831,141.938500,0.026100,21.160200,3.281900,115.725098,1.706500,0,3076,196608,5908201472
5,225,24312,198.250800,0.044600,21.485701,3.569800,171.408997,1.693800,0,3076,196608,5908201472
5,226,29897,245.716900,0.039600,21.088200,3.395400,219.493607,1.654800,0,3076,196608,5908201472
5,227,2546,238.600000,0.030900,21.425699,3.529000,211.880707,1.688300,0,3076,196608,5908201472
5,228,262,243.515300,0.055200,21.379700,3.585200,216.819107,1.629600,0,3076,196608,5908201472
5,229,470,251.439200,0.031400,21.683399,4.311600,223.702606,1.659700,0,3076,196608,5908201472
5,230,11994,212.480000,0.064100,21.832199,4.289900,184.599396,1.640600,0,3076,196608,5908201472
5,231,198,215.758600,0.038000,21.696199,3.859400,188.441498,1.681400,0,3076,196608,5908201472
5,232,73594,222.035100,0.027500,21.666300,3.680300,194.950500,1.667700,0,3076,196608,5908201472
5,233,54275,151.355700,0.037300,21.512699,3.347400,124.753998,1.659900,0,3076,196608,5908201472
5,234,12669,144.966400,0.057700,21.607500,3.679700,117.904602,1.670700,0,3076,196608,5908201472
5,235,198,149.261400,0.029300,21.435301,3.309600,122.799599,1.652100,0,3076,196608,5908201472
5,236,750,129.686900,0.026800,21.450500,3.190800,103.346199,1.633600,0,3076,196608,5908201472
5,237,66564,172.087200,0.042100,21.788401,3.787800,144.751404,1.667400,0,3076,196608,5908201472
5,238,24312,166.013500,0.055400,21.891500,4.494600,137.885498,1.645200,0,3076,196608,5908201472
5,239,11,206.601000,0.029600,21.681000,3.465200,179.699005,1.682600,0,3076,196608,5908201472
5,240,1191,165.155600,0.031500,21.649599,3.596100,138.169205,1.668600,0,3076,196608,5908201472
5,241,982,197.182400,0.043200,21.448400,3.577100,170.400497,1.669200,0,3076,196608,5908201472
5,242,262,141.131600,0.028800,21.564501,3.440100,114.403297,1.653500,0,3076,196608,5908201472
5,243,11994,191.187000,0.031500,21.816200,3.412700,164.185806,1.690700,0,3076,196608,5908201472
5,244,284,213.882100,0.029000,21.686701,3.209700,187.259506,1.650400,0,3076,196608,5908201472
5,245,4167,201.403400,0.033200,21.651600,3.677100,174.349899,1.648600,0,3076,196608,5908201472
6,0,65354,277.837800,0.050600,16.254801,3.726900,252.671494,1.670800,0,3076,196608,5908201472
6,1,448,208.245100,0.032500,16.358999,3.439100,186.725296,1.646000,0,3076,196608,5908201472
6,2,1172,104.440700,0.029400,16.150101,3.738100,82.830803,1.655100,0,3076,196608,5908201472
6,3,264,132.103800,0.051300,16.019199,3.278700,110.998398,1.710800,0,3076,196608,5908201472
6,4,3175,120.009800,0.037800,16.215700,3.589400,98.494003,1.634500,0,3076,196608,5908201472
6,5,13027,152.668500,0.026600,16.745199,3.931700,130.272995,1.647200,0,3076,196608,5908201472
6,6,50494,118.481000,0.032400,16.245399,3.306800,97.183800,1.674400,0,3076,196608,5908201472
6,7,2038,89.632700,0.025700,16.149500,3.295200,68.454803,1.671300,0,3076,196608,5908201472
6,8,2504,104.878800,0.025700,16.184299,3.237100,83.711700,1.681400,0,3076,196608,5908201472
6,9,8482,110.115400,0.031000,16.294800,3.717100,88.348503,1.686700,0,3076,196608,5908201472
6,10,264,96.121500,0.026800,16.405701,3.514700,74.485001,1.653400,0,3076,196608,5908201472
6,11,4285,97.445500,0.028200,16.226000,3.389500,76.096199,1.668600,0,3076,196608,5908201472
6,12,444,177.183200,0.026700,16.267000,3.443300,155.734802,1.667800,0,3076,196608,5908201472
6,13,36003,151.835200,0.037200,16.377300,3.445700,130.288605,1.642600,0,3076,196608,5908201472
6,14,6500,91.271400,0.037800,16.201000,3.192000,70.137001,1.665200,0,3076,196608,5908201472
6,15,536,74.134700,0.026900,16.265800,3.531700,52.618698,1.651300,0,3076,196608,5908201472
6,16,448,136.758300,0.093400,16.530399,3.604900,114.806900,1.681700,0,3076,196608,5908201472
6,17,633,162.232700,0.029100,16.438900,3.615600,140.428406,1.679600,0,3076,196608,5908201472
6,18,323,119.375200,0.029200,16.402399,3.457100,97.708900,1.732600,0,3076,196608,5908201472
6,19,2182,141.517600,0.041400,16.437901,3.478300,119.823799,1.691900,0,3076,196608,5908201472
6,20,5413,106.674100,0.025400,16.358101,3.380500,85.178902,1.691200,0,3076,196608,5908201472
6,21,13,192.430500,0.030900,16.408899,3.633600,170.671707,1.643600,0,3076,196608,5908201472
6,22,3155,120.238100,0.027500,16.403200,3.251000,98.841499,1.677300,0,3076,196608,5908201472
6,23,537,78.891600,0.027400,16.576500,3.733600,56.888699,1.627400,0,3076,196608,5908201472
6,24,2924,79.769900,0.028300,16.383801,3.051900,58.606098,1.663900,0,3076,196608,5908201472
6,25,894,82.311100,0.028600,16.592699,3.663300,60.313999,1.667000,0,3076,196608,5908201472
6,26,1467,125.260800,0.043600,16.489500,3.595600,103.402397,1.686500,0,3076,196608,5908201472
6,27,1573,124.238900,0.035500,16.469999,3.504200,102.543800,1.647300,0,3076,196608,5908201472
6,28,476,113.956500,0.025300,16.258301,3.015300,92.992897,1.630900,0,3076,196608,5908201472
6,29,1283,104.424600,0.026100,16.360901,3.309000,83.035202,1.659500,0,3076,196608,5908201472
6,30,279,100.913000,0.026100,16.414400,3.066600,79.684998,1.682400,0,3076,196608,5908201472
6,31,2038,122.999700,0.028100,16.395901,3.297000,101.600998,1.638100,0,3076,196608,5908201472
6,32,2504,90.235100,0.032800,16.463600,3.502100,68.561600,1.631400,0,3076,196608,5908201472
6,33,13,186.181400,0.067300,16.943100,3.825900,163.591507,1.709200,0,3076,196608,5908201472
6,34,3155,142.069400,0.061600,17.335800,4.041100,118.861397,1.719600,0,3076,196608,5908201472
6,35,537,95.531800,0.151300,17.426701,4.746700,71.438904,1.710600,0,3076,196608,5908201472
6,36,2924,90.664600,0.079000,17.279499,4.365300,67.232697,1.656400,0,3076,196608,5908201472
6,37,6042,119.248100,0.035300,16.983400,3.390400,97.057503,1.730700,0,3076,196608,5908201472
6,38,4766,131.785900,0.089900,17.349800,3.507600,109.127403,1.669100,0,3076,196608,5908201472
6,39,279,98.265300,0.027800,17.340099,3.445100,75.699699,1.711400,0,3076,196608,5908201472
6,40,2038,119.357300,0.032400,17.416500,3.653400,96.513603,1.699500,0,3076,196608,5908201472
6,41,13,180.311600,0.032000,17.648701,3.408300,157.535599,1.645100,0,3076,196608,5908201472
6,42,576,122.449000,0.034700,17.874300,3.503400,99.370796,1.627100,0,3076,196608,5908201472
6,43,444,156.312500,0.029800,17.755699,3.659300,133.163300,1.648900,0,3076,196608,5908201472
6,44,36003,140.238300,0.036100,17.903700,3.383700,117.176697,1.694400,0,3076,196608,5908201472
6,45,6500,100.934400,0.067600,18.200199,3.606200,77.369400,1.646700,0,3076,196608,5908201472
6,46,1265,107.541700,0.043200,18.492001,3.746400,83.537003,1.680300,0,3076,196608,5908201472
6,47,614,93.560400,0.029800,18.301800,3.238400,70.293701,1.660500,0,3076,196608,5908201472
6,48,264,88.901400,0.026500,18.297501,3.112600,65.804001,1.625000,0,3076,196608,5908201472
6,49,7192,122.486000,0.026700,18.515600,3.509900,98.747101,1.648700,0,3076,196608,5908201472
6,50,1379,110.398200,0.030400,18.744699,3.428600,86.410103,1.742100,0,3076,196608,5908201472
6,51,315,138.984600,0.061400,18.819700,3.646600,114.592598,1.811300,0,3076,196608,5908201472
6,52,220,171.972800,0.061500,19.215000,3.745600,147.177505,1.722500,0,3076,196608,5908201472
6,53,16,107.365100,0.037700,18.908800,3.267800,83.431801,1.674900,0,3076,196608,5908201472
6,54,15,154.424900,0.051200,19.249100,3.244500,130.173904,1.660800,0,3076,196608,5908201472
6,55,15,89.280300,0.026400,19.096201,3.426300,64.993599,1.698300,0,3076,196608,5908201472
6,56,11,142.830900,0.053100,19.480900,3.217200,118.374901,1.663800,0,3076,196608,5908201472
6,57,323,86.109100,0.027500,19.421499,3.396400,61.567600,1.661200,0,3076,196608,5908201472
6,58,279,108.322600,0.037400,19.642200,3.593100,83.316803,1.691000,0,3076,196608,5908201472
6,59,633,157.371900,0.033500,19.863501,3.572900,132.164993,1.688800,0,3076,196608,5908201472
6,60,1714,99.996200,0.057700,19.645000,3.398900,75.167702,1.685200,0,3076,196608,5908201472
6,61,1265,83.877600,0.047600,19.842400,3.324800,58.939301,1.683500,0,3076,196608,5908201472
6,62,470,107.010800,0.030900,19.923100,3.510900,81.849800,1.653200,0,3076,196608,5908201472
6,63,481,188.315500,0.031300,19.663401,4.319200,162.572998,1.685800,0,3076,196608,5908201472
6,64,16,129.027500,0.027600,19.296000,4.011400,104.022102,1.631400,0,3076,196608,5908201472
6,65,421,133.002000,0.051600,19.697399,3.623000,107.880600,1.696200,0,3076,196608,5908201472
6,66,279,133.455600,0.043400,19.609400,3.748200,108.313797,1.695900,0,3076,196608,5908201472
6,67,1376,120.083700,0.041500,19.247000,3.315200,95.780502,1.657800,0,3076,196608,5908201472
6,68,374,116.913800,0.036900,19.494499,3.233300,92.464500,1.642300,0,3076,196608,5908201472
6,69,537,80.691900,0.037200,19.408400,3.308700,56.254299,1.641700,0,3076,196608,5908201472
6,70,3042,122.844600,0.032900,19.537701,3.738600,97.837997,1.655200,0,3076,196608,5908201472
6,71,13,165.102900,0.034000,19.515200,3.429800,140.378906,1.703500,0,3076,196608,5908201472
6,72,576,109.407300,0.029300,19.897900,3.752100,83.994400,1.688200,0,3076,196608,5908201472
6,73,2182,168.571700,0.033600,20.608900,3.805400,142.407394,1.672200,0,3076,196608,5908201472
6,74,1714,106.874700,0.027600,19.724701,3.546600,81.853897,1.683400,0,3076,196608,5908201472
6,75,1265,98.946400,0.028000,19.491199,3.704800,74.006798,1.674000,0,3076,196608,5908201472
6,76,912,116.885400,0.060900,19.884300,4.263500,90.992203,1.644000,0,3076,196608,5908201472
6,77,476,107.887900,0.119700,19.570101,3.209300,83.291000,1.651900,0,3076,196608,5908201472
6,78,2647,89.899200,0.028600,19.528200,3.254800,65.378998,1.669000,0,3076,196608,5908201472
6,79,279,114.949000,0.032300,19.710300,3.516200,90.010101,1.641000,0,3076,196608,5908201472
6,80,897,127.733700,0.030400,19.495899,3.197600,103.320198,1.647700,0,3076,196608,5908201472
6,81,11,154.152200,0.033200,19.668200,3.680600,129.027405,1.698900,0,3076,196608,5908201472
6,82,323,77.869700,0.058400,19.585300,3.493800,53.056801,1.634600,0,3076,196608,5908201472
6,83,421,116.601100,0.038200,19.617800,3.431800,91.792000,1.682500,0,3076,196608,5908201472
6,84,279,110.351700,0.035600,19.319901,3.212200,86.080902,1.661500,0,3076,196608,5908201472
6,85,6500,114.780000,0.040100,19.736799,3.419600,89.874496,1.664000,0,3076,196608,5908201472
6,86,374,133.098400,0.046600,19.862400,3.608600,107.828499,1.709200,0,3076,196608,5908201472
6,87,2480,136.188100,0.045100,19.666000,3.516500,111.259102,1.661500,0,3076,196608,5908201472
6,88,11,138.025800,0.036200,19.942499,3.554800,112.672699,1.780900,0,3076,196608,5908201472
6,89,432,107.210700,0.028200,19.781601,3.202900,81.788803,1.713000,0,3076,196608,5908201472
6,90,1265,84.373000,0.056700,19.990601,3.322900,59.294300,1.667000,0,3076,196608,5908201472
6,91,4057,133.561200,0.038000,20.157301,3.670200,107.936897,1.697800,0,3076,196608,5908201472
6,92,279,117.921400,0.056500,20.003901,3.412800,92.729897,1.675000,0,3076,196608,5908201472
6,93,3245,160.001100,0.035400,20.277201,4.029200,133.909195,1.643600,0,3076,196608,5908201472
6,94,5926,101.073300,0.054700,20.343100,3.794200,75.166100,1.671600,0,3076,196608,5908201472
6,95,1483,103.476500,0.032700,19.921600,3.175800,78.633698,1.669900,0,3076,196608,5908201472
6,96,1509,113.512000,0.050400,19.885799,3.393600,88.472801,1.667100,0,3076,196608,5908201472
6,97,13,191.808300,0.031000,20.029499,3.691500,166.354004,1.661100,0,3076,196608,5908201472
6,98,576,114.528800,0.042100,20.013399,3.708500,89.052597,1.668200,0,3076,196608,5908201472
6,99,536,110.003300,0.044300,19.897900,3.655300,84.707802,1.651600,0,3076,196608,5908201472
6,100,1265,79.469400,0.040500,20.106100,3.558100,54.049000,1.675700,0,3076,196608,5908201472
6,101,387,78.103300,0.034500,20.219601,3.951700,52.218201,1.637200,0,3076,196608,5908201472
6,102,6941,103.686500,0.046300,19.848400,3.736400,78.326202,1.657300,0,3076,196608,5908201472
6,103,44550,211.028000,0.073900,19.979099,3.534300,185.735596,1.662800,0,3076,196608,5908201472
6,104,5459,109.684600,0.026900,19.832899,3.022100,85.135201,1.632400,0,3076,196608,5908201472
6,105,1777,113.251100,0.027100,20.016600,3.593900,87.907097,1.661100,0,3076,196608,5908201472
6,106,13,194.615900,0.049500,20.120899,4.108300,168.572098,1.713900,0,3076,196608,5908201472
6,107,576,113.636200,0.032900,19.766701,3.143100,88.986702,1.666800,0,3076,196608,5908201472
6,108,2038,115.079300,0.028500,20.002701,3.463800,89.892899,1.647200,0,3076,196608,5908201472
6,109,1265,80.209100,0.064700,20.029499,3.494500,54.921398,1.659000,0,3076,196608,5908201472
6,110,387,75.615000,0.028600,19.950800,3.344100,50.574902,1.677600,0,3076,196608,5908201472
6,111,18146,126.044000,0.029300,19.983200,3.551100,100.751503,1.679800,0,3076,196608,5908201472
6,112,448,116.786500,0.057300,20.264900,3.621400,91.151497,1.648300,0,3076,196608,5908201472
6,113,13027,156.536200,0.027800,20.172100,4.019500,130.581497,1.686500,0,3076,196608,5908201472
