prompt_idx,pos,input_token,wall_ms,embed_gpu_ms,attention_gpu_ms,router_gpu_ms,experts_gpu_ms,final_gpu_ms,h2d_bytes,d2h_bytes,d2d_bytes,vram_used_bytes
1,40,576,161.844700,0.071900,25.410299,2.913500,128.057007,4.999900,0,632320,196608,6438780928
1,41,729,146.860200,0.066700,25.527399,2.980500,112.977097,4.946400,0,632320,196608,6438780928
1,42,1265,168.861300,0.069500,25.748501,3.034100,134.497894,5.034300,0,632320,196608,6438780928
1,43,387,128.741200,0.167300,25.905899,3.311000,93.956902,4.978200,0,632320,196608,6438780928
1,44,6941,184.727500,0.070600,26.268801,2.989200,149.935394,5.013900,0,632320,196608,6438780928
1,45,9931,296.086100,0.092300,26.296801,3.114600,261.188690,4.982200,0,632320,196608,6438780928
1,46,76145,194.112600,0.088500,26.571699,3.132300,158.933395,4.970700,0,632320,196608,6438780928
1,47,2019,148.358900,0.186800,26.478201,3.087000,113.218697,4.981900,0,632320,196608,6438780928
1,48,323,194.051900,0.077200,26.779200,3.079900,158.713898,5.007800,0,632320,196608,6438780928
1,49,1896,159.979500,0.125900,26.892401,3.239600,124.362801,4.990000,0,632320,196608,6438780928
1,50,264,185.947500,0.068800,27.009701,3.263000,150.257401,4.960600,0,632320,196608,6438780928
1,51,3175,189.294000,0.122000,27.249001,3.506100,152.949493,5.050100,0,632320,196608,6438780928
1,52,5733,180.383300,0.094600,27.725700,3.858100,143.303802,4.993000,0,632320,196608,6438780928
1,53,1968,241.669500,0.084800,27.036100,2.987600,206.222702,4.977700,0,632320,196608,6438780928
1,54,892,136.069500,0.090300,26.928699,2.568600,101.175598,4.955800,0,632320,196608,6438780928
1,55,374,132.848400,0.055500,26.938700,2.854600,97.638100,5.002900,0,632320,196608,6438780928
1,56,279,156.175300,0.051300,27.153601,3.179400,120.420502,4.943500,0,632320,196608,6438780928
1,57,1968,203.139900,0.074000,27.663300,2.776500,167.320908,4.956100,0,632320,196608,6438780928
1,58,315,207.287600,0.052400,27.775700,3.246500,170.869202,4.979100,0,632320,196608,6438780928
1,59,279,237.531600,0.065500,27.623100,2.895300,201.655106,4.925300,0,632320,196608,6438780928
1,60,10592,184.010200,0.053000,27.981899,2.939800,147.319397,4.924800,0,632320,196608,6438780928
1,61,1140,177.431300,0.077600,28.186600,3.188100,140.637405,4.946800,0,632320,196608,6438780928
1,62,13,294.393000,0.100500,27.993099,3.018400,257.663605,5.165900,0,632320,196608,6438780928
1,63,576,195.622800,0.074500,27.684700,3.193900,159.325806,4.966200,0,632320,196608,6438780928
1,64,729,202.273700,0.079400,27.751801,3.146800,165.926697,5.008300,0,632320,196608,6438780928
1,65,1265,202.192700,0.096100,27.464500,2.950900,166.281998,4.966200,0,632320,196608,6438780928
1,66,470,192.640600,0.076000,27.633900,3.150700,156.356796,4.995500,0,632320,196608,6438780928
1,67,279,200.269500,0.090600,28.010201,3.626900,163.171005,4.969200,0,632320,196608,6438780928
1,68,501,185.888100,0.065700,27.762300,3.157300,149.518997,4.973000,0,632320,196608,6438780928
1,69,1968,220.837100,0.072800,27.924400,3.394900,183.735001,5.195100,0,632320,196608,6438780928
1,70,315,210.662600,0.119000,27.828199,3.204000,174.108704,5.005000,0,632320,196608,6438780928
1,71,279,189.837600,0.071000,27.777800,2.655600,154.044998,4.934800,0,632320,196608,6438780928
1,72,27437,156.550700,0.042700,27.204000,2.668600,121.328598,4.958600,0,632320,196608,6438780928
1,73,10592,141.744800,0.056500,27.233400,2.597700,106.495300,4.944600,0,632320,196608,6438780928
1,74,1140,145.313000,0.062300,27.389299,2.765700,109.822403,4.891100,0,632320,196608,6438780928
1,75,13,312.101900,0.052500,27.727301,2.867200,276.078613,4.966500,0,632320,196608,6438780928
1,76,576,202.124300,0.085400,27.489901,2.798200,166.208206,4.994400,0,632320,196608,6438780928
1,77,10592,149.628000,0.096100,27.353201,4.014900,112.771400,4.993300,0,632320,196608,6438780928
1,78,1140,115.585300,0.074200,27.477301,2.964300,79.738098,4.951500,0,632320,196608,6438780928
1,79,7798,144.361600,0.065600,27.375700,2.878400,108.681602,5.003900,0,632320,196608,6438780928
1,80,525,206.627100,0.167500,27.701000,2.919700,170.420898,4.993400,0,632320,196608,6438780928
1,81,4512,186.910800,0.081300,27.624001,2.855700,150.774704,5.072100,0,632320,196608,6438780928
1,82,438,181.367600,0.076600,28.108400,3.089400,144.686996,4.973700,0,632320,196608,6438780928
1,83,11017,170.575900,0.060700,27.889400,2.822600,134.455597,4.970400,0,632320,196608,6438780928
1,84,1447,255.547700,0.057300,27.795601,2.837000,219.471405,5.012200,0,632320,196608,6438780928
1,85,1040,223.141400,0.065300,27.979700,3.073400,186.678894,4.950600,0,632320,196608,6438780928
1,86,6018,262.417500,0.061700,27.909800,3.021700,226.056396,4.983400,0,632320,196608,6438780928
1,87,510,199.157200,0.078600,28.177999,3.015500,162.541397,4.965300,0,632320,196608,6438780928
1,88,262,248.574600,0.071000,28.168200,3.627000,211.356003,4.948200,0,632320,196608,6438780928
1,89,707,278.209700,0.057900,28.438999,3.172400,241.184296,4.971500,0,632320,196608,6438780928
1,90,1304,290.367200,0.079300,27.950399,2.800100,254.119797,4.962800,0,632320,196608,6438780928
1,91,2327,285.629400,0.069800,27.978800,2.895200,249.357697,4.952100,0,632320,196608,6438780928
1,92,3804,233.337600,0.047000,27.977501,2.919200,197.076599,4.925700,0,632320,196608,6438780928
1,93,721,218.747700,0.064200,28.203501,2.880600,182.266098,4.971400,0,632320,196608,6438780928
1,94,11,242.420300,0.052700,27.999901,2.779800,206.258606,4.971300,0,632320,196608,6438780928
1,95,897,195.812500,0.071100,27.625299,3.043000,159.690506,4.979400,0,632320,196608,6438780928
1,96,982,244.709900,0.069600,28.158800,2.823400,208.195801,4.978300,0,632320,196608,6438780928
1,97,286,236.074400,0.072900,27.957001,3.163800,199.576996,4.922200,0,632320,196608,6438780928
1,98,656,161.964400,0.065500,27.742599,2.758400,126.099899,4.921800,0,632320,196608,6438780928
1,99,2824,150.822400,0.055200,27.897499,2.971700,114.445198,4.967500,0,632320,196608,6438780928
1,100,284,357.600800,0.053000,27.966999,2.961300,321.139496,5.097100,0,632320,196608,6438780928
1,101,897,235.686200,0.093300,28.037800,3.419700,198.658295,5.025800,0,632320,196608,6438780928
1,102,198,267.415300,0.172400,28.578199,3.694300,229.564499,4.948300,0,632320,196608,6438780928
1,103,286,235.253700,0.065900,28.409800,3.570000,197.839600,4.974200,0,632320,196608,6438780928
2,0,65354,289.395800,3.597200,23.903400,2.977400,253.621902,4.947100,0,632320,196608,6438780928
2,1,448,319.767800,0.058500,24.068600,2.688000,287.486511,5.091100,0,632320,196608,6438780928
2,2,1172,178.880600,0.072400,24.228800,2.705500,146.502701,4.999000,0,632320,196608,6438780928
2,3,264,206.183100,0.069500,23.931900,2.626300,174.214203,4.964800,0,632320,196608,6438780928
2,4,3175,147.067300,0.089800,24.180700,2.682300,114.761200,4.999300,0,632320,196608,6438780928
2,5,13027,236.352000,0.076800,24.215799,2.507000,204.249405,4.934800,0,632320,196608,6438780928
2,6,50494,150.876600,0.070700,24.437799,2.538000,118.506203,4.938300,0,632320,196608,6438780928
2,7,2038,133.227400,0.067800,24.610300,3.081900,100.174797,4.919300,0,632320,196608,6438780928
2,8,2504,175.445600,0.065000,24.670300,3.429200,141.968201,4.929900,0,632320,196608,6438780928
2,9,8482,148.158500,0.109600,24.286800,2.833600,115.563797,4.966600,0,632320,196608,6438780928
